player_name,Pos,Age,Tm,G,GS,MP,FG_per,x3P_per,x2P_per,eFG_per,x2P_game,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,x3P_game,x3PA_game,AST_TOV_ratio,Pts_per_game,salary
Andrew Harrison,PG,24,TOT,17,0,187,0.302,0.2,0.393,0.349,0.6470588235294118,0.35294117647058826,0.8235294117647058,1.1764705882352942,1.411764705882353,0.23529411764705882,0.11764705882352941,0.7058823529411765,0.29411764705882354,1.4705882352941178,2,3.176470588235294,354500
Andrew Wiggins,SF,23,MIN,73,73,2543,0.412,0.339,0.441,0.461,5.205479452054795,1.1369863013698631,3.684931506849315,4.821917808219178,2.5205479452054793,0.958904109589041,0.6575342465753424,1.8904109589041096,1.6164383561643836,4.767123287671233,1.3333333333333333,18.095890410958905,25467250
Anfernee Simons,SG,19,POR,20,1,141,0.444,0.345,0.529,0.524,0.9,0.15,0.5,0.65,0.65,0.05,0,0.55,0.5,1.45,1.1818181818181819,3.75,1837800
Angel Delgado,C,24,LAC,2,0,15,0.2,0,0.2,0.2,0.5,1,1,2,0,0.5,0,0,0,0,NaN,1.5,77250
Ante Zizic,C,22,CLE,59,25,1082,0.553,0,0.553,0.553,3.1016949152542375,1.8305084745762712,3.593220338983051,5.423728813559322,0.8983050847457628,0.22033898305084745,0.3728813559322034,1.0338983050847457,0,0,0.8688524590163934,7.779661016949152,1952760
Anthony Davis,C,25,NOP,56,56,1850,0.517,0.331,0.547,0.54,8.607142857142858,3.107142857142857,8.892857142857142,12,3.892857142857143,1.5714285714285714,2.4107142857142856,2,0.8571428571428571,2.5892857142857144,1.9464285714285714,25.928571428571427,25434263
Anthony Tolliver,PF,33,MIN,65,0,1079,0.382,0.377,0.409,0.539,0.27692307692307694,0.23076923076923078,2.4923076923076923,2.723076923076923,0.7076923076923077,0.26153846153846155,0.3230769230769231,0.5538461538461539,1.2461538461538462,3.3076923076923075,1.2777777777777777,5.015384615384615,5750000
Antonio Blakeney,SG,22,CHI,57,3,829,0.419,0.396,0.426,0.465,2.280701754385965,0.12280701754385964,1.736842105263158,1.8596491228070176,0.7368421052631579,0.21052631578947367,0.15789473684210525,0.6140350877192983,0.631578947368421,1.5964912280701755,1.2,7.333333333333333,1349383
Aron Baynes,C,32,BOS,51,18,821,0.471,0.344,0.519,0.518,1.6470588235294117,1.7254901960784315,2.980392156862745,4.705882352941177,1.1176470588235294,0.23529411764705882,0.6666666666666666,0.7843137254901961,0.4117647058823529,1.196078431372549,1.425,5.568627450980392,5193600
Austin Rivers,SG,26,TOT,76,15,2028,0.406,0.318,0.522,0.497,1.6842105263157894,0.32894736842105265,1.8026315789473684,2.1315789473684212,2.1973684210526314,0.618421052631579,0.3026315789473684,0.8947368421052632,1.368421052631579,4.302631578947368,2.4558823529411766,8.131578947368421,13155324
Avery Bradley,SG,28,TOT,63,63,1905,0.408,0.351,0.446,0.479,2.5714285714285716,0.6825396825396826,2.0952380952380953,2.7777777777777777,2.4126984126984126,0.6507936507936508,0.25396825396825395,1.4126984126984128,1.3650793650793651,3.888888888888889,1.7078651685393258,9.920634920634921,12000000
BJ Johnson,SF,23,TOT,7,0,49,0.5,0.429,0.545,0.583,0.8571428571428571,0.2857142857142857,0.8571428571428571,1.1428571428571428,0,0.2857142857142857,0,0.2857142857142857,0.42857142857142855,1,0,3.2857142857142856,142111
Bam Adebayo,C,21,MIA,82,28,1913,0.576,0.2,0.588,0.579,3.3780487804878048,2.0121951219512195,5.2682926829268295,7.280487804878049,2.2439024390243905,0.8658536585365854,0.7926829268292683,1.475609756097561,0.036585365853658534,0.18292682926829268,1.5206611570247934,8.890243902439025,2955840
Ben McLemore,SG,25,SAC,19,0,158,0.391,0.415,0.348,0.523,0.42105263157894735,0.15789473684210525,0.7368421052631579,0.8947368421052632,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.8947368421052632,2.1578947368421053,0.8,3.9473684210526314,5460000
Ben Simmons,PG,22,PHI,79,79,2700,0.563,0,0.566,0.563,6.8354430379746836,2.1772151898734178,6.6455696202531644,8.822784810126583,7.7215189873417724,1.4177215189873418,0.7721518987341772,3.4683544303797467,0,0.0759493670886076,2.2262773722627736,16.924050632911392,6434520
Billy Garrett,SG,24,NYK,4,0,63,0.407,0,0.579,0.407,2.75,0,0.75,0.75,1.75,0.25,0.25,0.5,0,2,3.5,6.5,67370
Bismack Biyombo,C,26,CHO,54,32,783,0.571,0,0.571,0.571,1.6481481481481481,1.5,3.074074074074074,4.574074074074074,0.6111111111111112,0.2037037037037037,0.7592592592592593,0.6296296296296297,0,0,0.9705882352941176,4.37037037037037,17000000
Blake Griffin,PF,29,DET,75,75,2622,0.462,0.362,0.525,0.532,5.733333333333333,1.3333333333333333,6.2,7.533333333333333,5.36,0.6933333333333334,0.37333333333333335,3.3733333333333335,2.52,6.96,1.5889328063241106,24.546666666666667,31873932
Boban Marjanovic,C,30,TOT,58,12,681,0.615,0.4,0.624,0.623,2.689655172413793,1.5,3.0689655172413794,4.568965517241379,0.9310344827586207,0.27586206896551724,0.46551724137931033,1.0172413793103448,0.06896551724137931,0.1724137931034483,0.9152542372881356,7.275862068965517,9490740
Bobby Portis,PF,23,TOT,50,28,1299,0.444,0.393,0.467,0.504,4.08,2.18,5.88,8.06,1.44,0.7,0.4,1.48,1.5,3.82,0.972972972972973,14.2,2494346
Bogdan Bogdanovic,SG,26,SAC,70,17,1947,0.418,0.36,0.462,0.496,3.242857142857143,0.5714285714285714,2.9,3.4714285714285715,3.8142857142857145,1.0285714285714285,0.21428571428571427,1.6714285714285715,1.9142857142857144,5.314285714285714,2.282051282051282,14.142857142857142,9000000
Bojan Bogdanovic,SF,29,IND,81,81,2573,0.497,0.425,0.538,0.575,4.419753086419753,0.4074074074074074,3.7037037037037037,4.111111111111111,1.9876543209876543,0.8518518518518519,0.012345679012345678,1.654320987654321,2.0246913580246915,4.765432098765432,1.2014925373134329,17.950617283950617,10500000
Bonzie Colson,SF,23,MIL,8,2,98,0.333,0.238,0.444,0.397,1,1,2.75,3.75,0.375,0.625,0.125,0.375,0.625,2.625,1,4.875,77250
Brad Wanamaker,PG,29,BOS,36,0,343,0.476,0.41,0.515,0.552,0.9444444444444444,0.08333333333333333,1.0555555555555556,1.1388888888888888,1.5555555555555556,0.3333333333333333,0.05555555555555555,0.5277777777777778,0.4444444444444444,1.0833333333333333,2.9473684210526314,3.888888888888889,838464
Bradley Beal,SG,25,WAS,82,82,3028,0.475,0.351,0.548,0.54,6.7682926829268295,1.0853658536585367,3.926829268292683,5.012195121951219,5.463414634146342,1.475609756097561,0.7073170731707317,2.731707317073171,2.548780487804878,7.2682926829268295,2,25.597560975609756,25434262
Brandon Goodwin,PG,23,DEN,16,0,57,0.261,0.333,0.235,0.304,0.25,0.0625,0.125,0.1875,0.875,0,0,0.1875,0.125,0.375,4.666666666666667,1.4375,56845
Brandon Ingram,SF,21,LAL,52,52,1760,0.497,0.33,0.521,0.518,6.365384615384615,0.7884615384615384,4.346153846153846,5.134615384615385,2.9615384615384617,0.5384615384615384,0.5961538461538461,2.480769230769231,0.5961538461538461,1.8076923076923077,1.193798449612403,18.26923076923077,5757120
Brandon Knight,PG,27,TOT,39,26,736,0.381,0.318,0.443,0.46,1.4871794871794872,0.2564102564102564,1.2564102564102564,1.5128205128205128,1.8205128205128205,0.5384615384615384,0.05128205128205128,0.7692307692307693,1.0512820512820513,3.3076923076923075,2.3666666666666667,6.82051282051282,14631250
Brandon Sampson,SG,21,CHI,14,2,214,0.467,0.379,0.548,0.558,1.2142857142857142,0.21428571428571427,0.9285714285714286,1.1428571428571428,0.7142857142857143,0.5714285714285714,0.21428571428571427,0.8571428571428571,0.7857142857142857,2.0714285714285716,0.8333333333333334,5.071428571428571,77250
Brook Lopez,C,30,MIL,81,81,2322,0.452,0.365,0.613,0.571,2.074074074074074,0.4074074074074074,4.481481481481482,4.888888888888889,1.2098765432098766,0.6296296296296297,2.2098765432098766,1.0123456790123457,2.308641975308642,6.320987654320987,1.1951219512195121,12.45679012345679,3382000
Bruce Brown,SG,22,DET,74,56,1449,0.398,0.258,0.457,0.436,1.364864864864865,0.6486486486486487,1.8513513513513513,2.5,1.2297297297297298,0.5405405405405406,0.4864864864864865,0.6216216216216216,0.32432432432432434,1.2567567567567568,1.9782608695652173,4.3108108108108105,838464
Bruno Caboclo,SF,23,MEM,34,19,800,0.427,0.369,0.505,0.533,1.411764705882353,1.2352941176470589,3.411764705882353,4.647058823529412,1.4705882352941178,0.4117647058823529,0.9705882352941176,1.1176470588235294,1.411764705882353,3.823529411764706,1.3157894736842106,8.294117647058824,705361
Bryn Forbes,SG,25,SAS,82,81,2293,0.456,0.426,0.489,0.568,2.2560975609756095,0.21951219512195122,2.6951219512195124,2.9146341463414633,2.1341463414634148,0.5487804878048781,0.04878048780487805,0.975609756097561,2.1463414634146343,5.036585365853658,2.1875,11.792682926829269,3125000
Buddy Hield,SG,26,SAC,82,82,2615,0.458,0.427,0.487,0.56,4.2073170731707314,1.2926829268292683,3.731707317073171,5.024390243902439,2.5,0.7073170731707317,0.4024390243902439,1.7804878048780488,3.3902439024390243,7.939024390243903,1.404109589041096,20.670731707317074,3833760
CJ Miles,SF,31,TOT,53,1,856,0.36,0.33,0.417,0.468,0.8490566037735849,0.24528301886792453,1.5471698113207548,1.7924528301886793,0.6792452830188679,0.49056603773584906,0.2830188679245283,0.5660377358490566,1.2641509433962264,3.830188679245283,1.2,6.39622641509434,8333333
CJ Williams,SG,28,MIN,15,0,128,0.486,0.313,0.632,0.557,0.8,0.06666666666666667,0.4666666666666667,0.5333333333333333,0.8,0.4,0,0.3333333333333333,0.3333333333333333,1.0666666666666667,2.4,2.6,77250
Caleb Swanigan,PF,21,TOT,21,0,178,0.34,0.143,0.37,0.349,0.8095238095238095,0.8095238095238095,2.238095238095238,3.0476190476190474,0.5238095238095238,0.2857142857142857,0.047619047619047616,0.8571428571428571,0.047619047619047616,0.3333333333333333,0.6111111111111112,2.0476190476190474,1740000
Cameron Payne,PG,24,TOT,40,13,712,0.43,0.298,0.511,0.487,1.775,0.325,1.475,1.8,2.65,0.7,0.225,1.125,0.625,2.1,2.3555555555555556,6.25,3440356
Caris LeVert,SF,24,BRK,40,25,1063,0.429,0.312,0.483,0.478,3.975,0.875,2.9,3.775,3.9,1.05,0.35,1.725,1.2,3.85,2.260869565217391,13.675,1702800
Carmelo Anthony,PF,34,HOU,10,2,294,0.405,0.328,0.491,0.492,2.8,0.9,4.5,5.4,0.5,0.4,0.7,0.8,2.1,6.4,0.625,13.4,2393887
Cedi Osman,SF,23,CLE,76,75,2444,0.427,0.348,0.489,0.504,3.026315789473684,0.5921052631578947,4.105263157894737,4.697368421052632,2.5657894736842106,0.7894736842105263,0.14473684210526316,1.5,1.7105263157894737,4.921052631578948,1.7105263157894737,13.039473684210526,2775000
Chandler Hutchison,SF,22,CHI,44,14,895,0.459,0.28,0.516,0.493,1.8636363636363635,0.7045454545454546,3.5,4.204545454545454,0.7727272727272727,0.5227272727272727,0.13636363636363635,0.5681818181818182,0.3181818181818182,1.1363636363636365,1.36,5.204545454545454,1991520
Chandler Parsons,SF,30,MEM,25,3,496,0.374,0.309,0.443,0.453,1.56,0.16,2.64,2.8,1.72,0.76,0.2,1.28,1.16,3.76,1.34375,7.48,24107258
Channing Frye,C,35,CLE,36,6,341,0.368,0.405,0.289,0.504,0.3055555555555556,0.1111111111111111,1.3333333333333333,1.4444444444444444,0.5555555555555556,0.16666666666666666,0.1388888888888889,0.3611111111111111,0.8888888888888888,2.1944444444444446,1.5384615384615385,3.5833333333333335,2393887
Chasson Randle,PG,25,WAS,49,2,743,0.419,0.4,0.441,0.525,0.9183673469387755,0.20408163265306123,0.9387755102040817,1.1428571428571428,1.9795918367346939,0.5102040816326531,0.061224489795918366,0.8775510204081632,0.9387755102040817,2.3469387755102042,2.255813953488372,5.530612244897959,975824
Cheick Diallo,PF,22,NOP,64,1,896,0.62,0.25,0.625,0.622,2.609375,1.171875,4.015625,5.1875,0.515625,0.453125,0.515625,0.765625,0.015625,0.0625,0.673469387755102,6.046875,1544951
Chimezie Metu,PF,21,SAS,29,0,145,0.328,0,0.339,0.328,0.6551724137931034,0.3103448275862069,0.9310344827586207,1.2413793103448276,0.4482758620689655,0.20689655172413793,0.06896551724137931,0.5172413793103449,0,0.06896551724137931,0.8666666666666667,1.7586206896551724,838464
Chris Boucher,PF,26,TOR,28,0,163,0.447,0.324,0.564,0.526,0.7857142857142857,0.5714285714285714,1.4285714285714286,2,0.07142857142857142,0.21428571428571427,0.8571428571428571,0.25,0.42857142857142855,1.3214285714285714,0.2857142857142857,3.3214285714285716,457418
Chris Chiozza,PG,23,HOU,7,0,33,0.25,0.4,0,0.375,0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,4,0.8571428571428571,137374
Chris Paul,PG,33,HOU,58,58,1857,0.419,0.358,0.479,0.508,3.0172413793103448,0.6206896551724138,3.9482758620689653,4.568965517241379,8.155172413793103,1.9655172413793103,0.3103448275862069,2.6206896551724137,2.189655172413793,6.120689655172414,3.111842105263158,15.620689655172415,35654150
Christian Wood,PF,23,TOT,21,2,251,0.521,0.346,0.571,0.56,2.4761904761904763,0.8095238095238095,3.142857142857143,3.9523809523809526,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.8095238095238095,0.42857142857142855,1.2380952380952381,0.47058823529411764,8.19047619047619,1512601
CJ McCollum,SG,27,POR,70,70,2375,0.459,0.375,0.506,0.527,5.771428571428571,0.8857142857142857,3.142857142857143,4.0285714285714285,2.9571428571428573,0.7857142857142857,0.4,1.5142857142857142,2.3857142857142857,6.357142857142857,1.9528301886792452,20.97142857142857,25759766
Clint Capela,C,24,HOU,67,67,2249,0.648,0,0.648,0.648,7.074626865671642,4.447761194029851,8.208955223880597,12.656716417910447,1.4328358208955223,0.6567164179104478,1.5223880597014925,1.4029850746268657,0,0,1.0212765957446808,16.62686567164179,15793104
Cody Zeller,C,26,CHO,49,47,1243,0.551,0.273,0.57,0.559,3.7551020408163267,2.2448979591836733,4.551020408163265,6.795918367346939,2.0816326530612246,0.7755102040816326,0.8367346938775511,1.2653061224489797,0.12244897959183673,0.4489795918367347,1.6451612903225807,10.142857142857142,13528090
Collin Sexton,PG,20,CLE,82,72,2605,0.43,0.402,0.44,0.48,4.878048780487805,0.6951219512195121,2.182926829268293,2.8780487804878048,2.9634146341463414,0.5365853658536586,0.07317073170731707,2.2560975609756095,1.451219512195122,3.6097560975609757,1.3135135135135134,16.71951219512195,4073760
Corey Brewer,SF,32,TOT,31,3,492,0.431,0.318,0.494,0.488,1.2580645161290323,0.8387096774193549,1.6129032258064515,2.4516129032258065,1.2580645161290323,1.032258064516129,0.22580645161290322,0.6129032258064516,0.45161290322580644,1.4193548387096775,2.0526315789473686,4.870967741935484,2559925
Cory Joseph,PG,27,IND,82,9,2063,0.412,0.322,0.454,0.463,2.0853658536585367,0.47560975609756095,2.926829268292683,3.402439024390244,3.9146341463414633,1.146341463414634,0.2682926829268293,0.975609756097561,0.6707317073170732,2.0853658536585367,4.0125,6.548780487804878,7945000
Courtney Lee,SG,33,TOT,34,6,428,0.411,0.291,0.5,0.473,1.088235294117647,0.2647058823529412,1.3235294117647058,1.588235294117647,1.088235294117647,0.6176470588235294,0.08823529411764706,0.4117647058823529,0.47058823529411764,1.6176470588235294,2.642857142857143,4,12253780
Cristiano Felicio,C,26,CHI,60,0,746,0.531,0,0.543,0.531,1.5833333333333333,1.3166666666666667,2.316666666666667,3.6333333333333333,0.6166666666666667,0.18333333333333332,0.11666666666666667,0.55,0,0.06666666666666667,1.121212121212121,4,8470980
DJ Augustin,PG,31,ORL,81,81,2269,0.47,0.421,0.511,0.566,2.308641975308642,0.5061728395061729,2,2.506172839506173,5.2592592592592595,0.6419753086419753,0.04938271604938271,1.5802469135802468,1.617283950617284,3.8395061728395063,3.328125,11.703703703703704,7250000
DJ Stephens,SG,28,MEM,1,0,7,0.5,0,0.5,0.5,1,0,0,0,0,1,0,1,0,0,0,2,77250
DJ Wilson,PF,22,MIL,48,3,882,0.414,0.362,0.468,0.506,1.2083333333333333,0.9375,3.6875,4.625,1.0833333333333333,0.375,0.4166666666666667,0.6666666666666666,0.9583333333333334,2.6458333333333335,1.625,5.833333333333333,2534280
D'Angelo Russell,PG,22,BRK,81,81,2448,0.434,0.369,0.482,0.512,5.246913580246914,0.654320987654321,3.234567901234568,3.888888888888889,6.950617283950617,1.2345679012345678,0.24691358024691357,3.123456790123457,2.888888888888889,7.839506172839506,2.225296442687747,21.135802469135804,7019698
Dairis Bertans,SG,29,NOP,12,0,167,0.255,0.294,0.154,0.362,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.75,0.8333333333333334,0.08333333333333333,0,0.16666666666666666,0.8333333333333334,2.8333333333333335,5,2.8333333333333335,194220
Damian Jones,C,23,GSW,24,22,410,0.716,0,0.716,0.716,2.2083333333333335,1.2916666666666667,1.8333333333333333,3.125,1.1666666666666667,0.5,1.0416666666666667,0.6666666666666666,0,0,1.75,5.416666666666667,1544951
Damian Lillard,PG,28,POR,80,80,2838,0.444,0.369,0.499,0.522,5.55,0.85,3.7875,4.6375,6.8875,1.1,0.425,2.65,2.9625,8.0375,2.599056603773585,25.8375,27977689
Damion Lee,SG,26,GSW,32,0,375,0.441,0.397,0.492,0.547,0.90625,0.25,1.75,2,0.40625,0.40625,0,0.34375,0.84375,2.125,1.1818181818181819,4.9375,77250
Damyean Dotson,SG,24,NYK,73,40,2004,0.415,0.368,0.461,0.506,2.2465753424657535,0.4657534246575342,3.1232876712328768,3.589041095890411,1.8493150684931507,0.7945205479452054,0.136986301369863,0.9726027397260274,1.726027397260274,4.684931506849315,1.9014084507042253,10.67123287671233,1378242
Daniel Hamilton,SG,23,ATL,19,3,204,0.383,0.348,0.405,0.45,0.7894736842105263,0.5263157894736842,1.9473684210526316,2.473684210526316,1.1578947368421053,0.3157894736842105,0.05263157894736842,0.8421052631578947,0.42105263157894735,1.2105263157894737,1.375,3,1349383
Daniel Theis,C,26,BOS,66,2,908,0.549,0.388,0.603,0.598,1.8181818181818181,1.3181818181818181,2.090909090909091,3.409090909090909,1.0303030303030303,0.3181818181818182,0.6363636363636364,0.5,0.3939393939393939,1.0151515151515151,2.0606060606060606,5.666666666666667,1378242
Danilo Gallinari,SF,30,LAC,68,68,2059,0.463,0.433,0.484,0.554,3.6470588235294117,0.7941176470588235,5.338235294117647,6.132352941176471,2.6176470588235294,0.7205882352941176,0.3382352941176471,1.4558823529411764,2.3676470588235294,5.470588235294118,1.797979797979798,19.794117647058822,21587579
Danny Green,SG,31,TOR,80,80,2216,0.465,0.455,0.487,0.622,1.1875,0.75,3.2125,3.9625,1.575,0.9125,0.6625,0.9375,2.475,5.4375,1.68,10.2625,10000000
Dante Cunningham,PF,31,SAS,64,21,928,0.475,0.462,0.484,0.57,0.703125,0.75,2.1875,2.9375,0.78125,0.421875,0.203125,0.34375,0.46875,1.015625,2.272727272727273,3.03125,2487000
Dante Exum,PG,23,UTA,42,1,664,0.419,0.29,0.464,0.456,1.9761904761904763,0.38095238095238093,1.2380952380952381,1.619047619047619,2.619047619047619,0.3333333333333333,0.11904761904761904,1.2380952380952381,0.42857142857142855,1.4761904761904763,2.1153846153846154,6.857142857142857,10600000
Danuel House,SF,25,HOU,39,13,979,0.468,0.416,0.595,0.615,1.1282051282051282,0.6410256410256411,2.948717948717949,3.58974358974359,1.0256410256410255,0.5384615384615384,0.28205128205128205,0.8974358974358975,1.8974358974358974,4.564102564102564,1.1428571428571428,9.384615384615385,247827
Dario Saric,PF,24,TOT,81,41,2023,0.437,0.365,0.499,0.522,2.2962962962962963,1.5555555555555556,4.08641975308642,5.6419753086419755,1.5679012345679013,0.5555555555555556,0.1111111111111111,1.1975308641975309,1.4567901234567902,3.9876543209876543,1.309278350515464,10.592592592592593,2526840
Darius Miller,SF,28,NOP,69,15,1757,0.39,0.365,0.467,0.528,0.8115942028985508,0.2028985507246377,1.6521739130434783,1.855072463768116,2.1159420289855073,0.5797101449275363,0.3333333333333333,0.855072463768116,1.9275362318840579,5.27536231884058,2.4745762711864407,8.217391304347826,2205000
Darren Collison,PG,31,IND,76,76,2143,0.467,0.407,0.492,0.527,3.013157894736842,0.47368421052631576,2.5789473684210527,3.0526315789473686,6.0394736842105265,1.4473684210526316,0.11842105263157894,1.644736842105263,1.0394736842105263,2.5526315789473686,3.672,11.223684210526315,10000000
Daryl Macon,SG,23,DAL,8,0,90,0.37,0.455,0.313,0.463,0.625,0.25,1.25,1.5,0.875,0.125,0,0.75,0.625,1.375,1.1666666666666667,3.625,77250
David Nwaba,SG,26,CLE,51,14,984,0.481,0.32,0.545,0.527,2,0.803921568627451,2.392156862745098,3.196078431372549,1.0588235294117647,0.7058823529411765,0.3333333333333333,0.5686274509803921,0.47058823529411764,1.4705882352941178,1.8620689655172413,6.549019607843137,1512601
Davis Bertans,PF,26,SAS,76,12,1632,0.45,0.429,0.513,0.61,0.7763157894736842,0.3026315789473684,3.1710526315789473,3.473684210526316,1.3157894736842106,0.4605263157894737,0.4342105263157895,0.5657894736842105,1.9078947368421053,4.447368421052632,2.3255813953488373,7.973684210526316,7000000
Davon Reed,SG,23,IND,10,0,47,0.417,0.5,0.375,0.5,0.3,0.2,0.4,0.6,0.3,0.1,0,0.1,0.2,0.4,3,1.2,752250
De'Aaron Fox,PG,21,SAC,81,81,2546,0.458,0.371,0.482,0.497,5.172839506172839,0.5308641975308642,3.2222222222222223,3.753086419753086,7.283950617283951,1.6419753086419753,0.5555555555555556,2.802469135802469,1.0617283950617284,2.8641975308641974,2.5991189427312777,17.271604938271604,5470920
De'Anthony Melton,PG,20,PHO,50,31,984,0.391,0.305,0.441,0.447,1.42,0.5,2.18,2.68,3.18,1.36,0.46,1.5,0.58,1.9,2.12,5,949000
